,name,Incremento HP,Total HP,Incremento Magic Power,Total Magic Power,Incremento Attack Damage,Incremento Attack Speed,Incremento Attack Resistance,Total Attack Damage,Incremento Magic Resistance,Total Attack Speed,Total Attack Resistance,Total Magic Resistance,ms,rng,ID,Dificultad,AD,Defensa,AP,Pasiva,Posicion,Play Rate,TOP Play Rate,Jungle Play Rate,MID Play Rate,ADC Play Rate,Support Play Rate,portada,fondo,pasiva,Q,W,E,R
64,Lucian,1462.0,2033.0,646.0,994.88,46.75,56.1,51.0,110.75,8.5,56.73799999999999,79.0,38.5,335.0,500.0,236,6,8,5,3,Lightslinger,ADC,10.648051050036376,0.9003804253980983,0.0,4.434582040308159,5.313088584330117,0.0,https://cdn.mobalytics.gg/assets/lol/images/dd/champions/icons/lucian.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Lucian_0.jpg,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/passive/Lucian_Passive.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/LucianQ.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/LucianW.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/LucianE.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/LucianR.png
65,Lulu,1258.0,1783.0,935.0,1285.0,44.2,38.25,62.900000000000006,90.568,8.5,38.875,91.12,38.5,330.0,550.0,117,5,4,5,7,"Pix, Faerie Companion",Support,17.913705221913098,0.3591691321962174,0.0064849624785732,0.3246856015561851,0.000360275693254,17.22300524998887,https://cdn.mobalytics.gg/assets/lol/images/dd/champions/icons/lulu.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Lulu_0.jpg,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/passive/Lulu_PixFaerieCompanion.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/LuluQ.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/LuluW.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/LuluE.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/LuluR.png
66,Lux,1445.0,1935.0,399.5,879.5,56.1,17.0,68.0,109.64,8.5,17.625,86.72,38.5,330.0,550.0,99,5,2,4,9,Illumination,Support,9.439094493366166,0.0006176154741498,0.0011065610578517,3.696299942896303,0.1461689955487938,5.594901378389069,https://cdn.mobalytics.gg/assets/lol/images/dd/champions/icons/lux.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Lux_0.jpg,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/passive/LuxIlluminatingFraulein.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/LuxLightBinding.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/LuxPrismaticWave.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/LuxLightStrikeKugel.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/LuxR.png
67,Malphite,1530.0,2104.2,680.0,962.2,68.0,57.8,63.75,129.97,21.25,58.438,100.75,53.35,335.0,125.0,54,2,5,9,7,Granite Shield,TOP,6.4829294943041695,4.980528385478522,0.12149011056089,0.9935374260823648,0.0,0.3873735721823932,https://cdn.mobalytics.gg/assets/lol/images/dd/champions/icons/malphite.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Malphite_0.jpg,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/passive/Malphite_GraniteShield.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/SeismicShard.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/Obduracy.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/Landslide.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/UFSlash.png
68,Malzahar,1479.0,2016.0,467.5,842.5,51.0,25.5,59.5,106.0,8.5,26.125,77.5,38.5,335.0,500.0,90,6,2,2,9,Void Shift,MID,3.678183222321241,0.1898395563668049,0.0,3.455429907977868,0.0294396709344753,0.0034740870420928,https://cdn.mobalytics.gg/assets/lol/images/dd/champions/icons/malzahar.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Malzahar_0.jpg,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/passive/Malzahar_Passive.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/MalzaharQ.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/MalzaharW.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/MalzaharE.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/MalzaharR.png
69,Maokai,1615.0,2180.0,731.0,1108.28,56.1,36.125,68.0,119.64,21.25,36.82,107.0,53.35,335.0,125.0,57,3,3,8,6,Sap Magic,Support,3.575092906094398,0.7000671399488357,0.0127897871105194,0.0151315791166709,0.1028072424678576,2.744297157450514,https://cdn.mobalytics.gg/assets/lol/images/dd/champions/icons/maokai.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Maokai_0.jpg,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/passive/Maokai_Passive.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/MaokaiQ.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/MaokaiW.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/MaokaiE.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/MaokaiR.png
70,Master Yi,1564.0,2162.56,714.0,964.56,51.0,34.0,51.0,117.0,21.25,34.679,84.0,53.35,355.0,125.0,11,4,10,4,2,Double Strike,Jungle,6.308067113185499,0.1225452036625626,6.020309770187855,0.1645687898828409,0.0006433494522394,0.0,https://cdn.mobalytics.gg/assets/lol/images/dd/champions/icons/masteryi.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/MasterYi_0.jpg,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/passive/MasterYi_Passive1.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/AlphaStrike.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/Meditate.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/WujuStyle.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/Highlander.png
71,Miss Fortune,1547.0,2088.0,595.0,920.84,45.900000000000006,51.0,51.0,95.9,8.5,51.656,79.0,38.5,325.0,550.0,21,1,8,2,5,Love Tap,ADC,4.962025655232117,0.0,0.0,0.0017499105100911,4.736158529539905,0.2241172151821206,https://cdn.mobalytics.gg/assets/lol/images/dd/champions/icons/missfortune.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/MissFortune_0.jpg,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/passive/MissFortune_W.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/MissFortuneRicochetShot.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/MissFortuneViciousStrikes.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/MissFortuneScattershot.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/MissFortuneBulletTime.png
72,Mordekaiser,1530.0,2105.0,0.0,0.0,68.0,17.0,51.0,129.0,21.25,17.625,88.0,53.25,335.0,175.0,82,4,4,6,7,Darkness Rise,TOP,7.351914466432985,6.385886662928378,0.5461007490389003,0.4178683362185412,0.0013896348168371,0.0006690834303289,https://cdn.mobalytics.gg/assets/lol/images/dd/champions/icons/mordekaiser.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Mordekaiser_0.jpg,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/passive/MordekaiserPassive.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/MordekaiserQ.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/MordekaiserW.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/MordekaiserE.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/MordekaiserR.png
73,Morgana,1530.0,2090.0,1020.0,1360.0,59.5,26.01,64.6,115.5,8.5,26.635,89.6,38.5,330.0,450.0,25,1,1,6,8,Soul Siphon,Support,9.059698454391542,0.0182711244435992,1.4472789277577751,0.4473337411311061,0.0162638741526122,7.130550786906449,https://cdn.mobalytics.gg/assets/lol/images/dd/champions/icons/morgana.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Morgana_0.jpg,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/passive/FallenAngel_Empathize.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/MorganaQ.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/MorganaW.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/MorganaE.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/MorganaR.png
74,Nami,1258.0,1747.32,731.0,1108.24,52.7,44.37,68.0,103.908,8.5,45.014,97.0,38.5,335.0,550.0,267,5,4,3,7,Surging Tides,Support,5.111308462129749,0.0,0.0,0.0,0.0,5.111308462129749,https://cdn.mobalytics.gg/assets/lol/images/dd/champions/icons/nami.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Nami_0.jpg,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/passive/NamiPassive.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/NamiQ.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/NamiW.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/NamiE.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/NamiR.png
75,Nasus,1530.0,2091.2,714.0,1039.6,59.5,59.16,59.5,126.5,21.25,59.798,93.5,53.35,350.0,125.0,75,6,7,5,6,Soul Eater,TOP,4.974506634605562,4.566597347907687,0.1670907197356194,0.2191762913889219,0.0,0.0216422755733337,https://cdn.mobalytics.gg/assets/lol/images/dd/champions/icons/nasus.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Nasus_0.jpg,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/passive/Nasus_Passive.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/NasusQ.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/NasusW.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/NasusE.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/NasusR.png
76,Nautilus,1462.0,2038.48,799.0,1199.0,56.1,17.0,63.75,117.1,21.25,17.612,102.75,53.35,325.0,175.0,111,6,4,6,6,Staggering Blow,Support,10.649157611094228,0.0848449257613333,0.2610969416968419,0.0,0.0160580023278956,10.287157741308157,https://cdn.mobalytics.gg/assets/lol/images/dd/champions/icons/nautilus.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Nautilus_0.jpg,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/passive/Nautilus_StaggeringBlow.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/NautilusAnchorDrag.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/NautilusPiercingGaze.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/NautilusSplashZone.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/NautilusGrandLine.png
77,Neeko,1530.0,2070.0,510.0,960.0,42.5,51.0,68.0,90.5,8.5,51.625,89.0,38.5,340.0,550.0,518,5,1,1,9,Inherent Glamour,MID,1.9381288258383549,0.1782592662264955,0.0,1.2293636012952425,0.0344063287057636,0.4960996296108533,https://cdn.mobalytics.gg/assets/lol/images/dd/champions/icons/neeko.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Neeko_0.jpg,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/passive/Neeko_P.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/NeekoQ.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/NeekoW.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/NeekoE.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/NeekoR.png
78,Nidalee,1445.0,1990.0,765.0,1060.6,59.5,54.74,59.5,120.5,8.5,55.378,87.5,38.5,335.0,525.0,76,8,5,4,7,Prowl,Jungle,4.990410233064919,0.047015977969656,4.917994818720851,0.0048894558370195,0.0,0.0205099805373923,https://cdn.mobalytics.gg/assets/lol/images/dd/champions/icons/nidalee.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Nidalee_0.jpg,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/passive/Nidalee_Passive.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/JavelinToss.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/Bushwhack.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/PrimalSurge.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/AspectOfTheCougar.png
79,Nocturne,1445.0,2030.0,595.0,870.0,52.7,45.900000000000006,59.5,114.7,21.25,46.568000000000005,97.5,53.35,345.0,125.0,56,4,9,5,2,Umbra Blades,Jungle,7.635683042826743,1.3883223839545558,5.377088987838894,0.870271671033294,0.0,0.0,https://cdn.mobalytics.gg/assets/lol/images/dd/champions/icons/nocturne.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Nocturne_0.jpg,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/passive/Nocturne_UmbraBlades.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/NocturneDuskbringer.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/NocturneShroudofDarkness.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/NocturneUnspeakableHorror.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/NocturneParanoia.png
80,Nunu & Willump,1394.0,1964.0,714.0,994.0,51.0,38.25,51.0,112.0,21.25,38.875,83.0,53.35,345.0,125.0,20,4,4,6,7,Call of the Freljord,Jungle,4.255756626563693,0.000360275693254,3.6944728304519434,0.4863721858929934,0.0,0.0745513345255027,https://cdn.mobalytics.gg/assets/lol/images/dd/champions/icons/nunu.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Nunu_0.jpg,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/passive/NunuPassive.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/NunuQ.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/NunuW.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/NunuE.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/NunuR.png
81,Olaf,1581.0,2178.24,714.0,1029.6,59.5,45.900000000000006,51.0,127.5,21.25,46.59400000000001,86.0,53.35,350.0,125.0,2,3,9,5,3,Berserker Rage,Jungle,1.7612849284067864,0.2711074591736871,1.4899201294522035,0.0002573397808957,0.0,0.0,https://cdn.mobalytics.gg/assets/lol/images/dd/champions/icons/olaf.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Olaf_0.jpg,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/passive/Olaf_Passive.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/OlafAxeThrowCast.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/OlafFrenziedStrikes.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/OlafRecklessStrike.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/OlafRagnarok.png
82,Orianna,1547.0,2077.0,425.0,843.0,44.2,59.5,51.0,84.56800000000001,8.5,60.158,68.03999999999999,34.5,325.0,525.0,61,7,4,3,9,Clockwork Windup,MID,3.192402917924308,0.0035770229544511,0.0,3.090264758886779,0.0003345417151644,0.098226594367913,https://cdn.mobalytics.gg/assets/lol/images/dd/champions/icons/orianna.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Orianna_0.jpg,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/passive/OriannaPassive.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/OrianaIzunaCommand.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/OrianaDissonanceCommand.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/OrianaRedactCommand.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/OrianaDetonateCommand.png
83,Ornn,1615.0,2205.0,765.0,1105.6,59.5,34.0,68.0,128.5,21.25,34.625,104.0,53.35,335.0,175.0,516,5,5,9,3,Living Forge,TOP,3.626380724426924,3.49722188839534,0.0004889455837019,0.1045314189998592,0.0,0.0241384714480226,https://cdn.mobalytics.gg/assets/lol/images/dd/champions/icons/ornn.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Ornn_0.jpg,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/passive/OrnnP.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/OrnnQ.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/OrnnW.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/OrnnE.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/OrnnR.png
84,Pantheon,1615.0,2195.0,527.0,844.12,56.1,50.150000000000006,63.75,120.1,21.25,50.794,103.75,49.25,355.0,175.0,80,4,9,4,3,Mortal Will,MID,5.096820232465317,0.8086387935087584,0.2455793529088273,2.219143866576529,0.0170873614514787,1.806370858019724,https://cdn.mobalytics.gg/assets/lol/images/dd/champions/icons/pantheon.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Pantheon_0.jpg,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/passive/Pantheon_Passive.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/PantheonQ.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/PantheonW.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/PantheonE.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/PantheonR.png
85,Poppy,1530.0,2070.0,680.0,960.0,68.0,42.5,59.5,132.0,21.25,43.125,97.5,53.25,345.0,125.0,78,6,6,7,2,Iron Ambassador,Jungle,4.115969657581115,1.7583255209264852,2.0068642813156137,0.0214106697705275,0.0,0.329369185568488,https://cdn.mobalytics.gg/assets/lol/images/dd/champions/icons/poppy.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Poppy_0.jpg,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/passive/Poppy_Passive.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/PoppyQ.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/PoppyW.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/PoppyE.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/PoppyR.png
86,Pyke,1530.0,2130.0,850.0,1265.0,34.0,42.5,85.0,96.0,25.5,43.167,130.0,57.5,330.0,150.0,555,7,9,3,1,Gift of the Drowned Ones,Support,7.160299265577999,0.0034483530640032,0.0007462853645977,0.409736399142235,0.0254251703525014,6.720943057654662,https://cdn.mobalytics.gg/assets/lol/images/dd/champions/icons/pyke.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Pyke_0.jpg,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/passive/PykePassive.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/PykeQ.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/PykeW.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/PykeE.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/PykeR.png
87,Qiyana,1530.0,2120.0,850.0,1170.0,52.7,35.7,59.5,116.7,21.25,36.325,87.5,53.35,335.0,150.0,246,8,0,2,4,Royal Privilege,MID,5.024765093814504,0.1464263353296895,0.1090863331217142,4.767219441094023,0.0002830737589853,0.0017499105100911,https://cdn.mobalytics.gg/assets/lol/images/dd/champions/icons/qiyana.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Qiyana_0.jpg,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/passive/Qiyana_Passive.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/QiyanaQ.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/QiyanaW.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/QiyanaE.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/QiyanaR.png
88,Quinn,1445.0,1977.8,595.0,863.8,40.8,52.7,59.5,99.8,8.5,53.368,87.5,38.5,335.0,525.0,133,5,9,4,2,Harrier,TOP,1.5615377904754946,1.3825065049063117,0.0007205513865081,0.1470182168257498,0.0312925173569248,0.0,https://cdn.mobalytics.gg/assets/lol/images/dd/champions/icons/quinn.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Quinn_0.jpg,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/passive/Quinn_Passive.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/QuinnQ.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/QuinnW.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/QuinnE.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/QuinnR.png
89,Rakan,1445.0,1985.0,850.0,1165.0,59.5,51.0,66.3,121.5,21.25,51.635,98.3,53.35,335.0,300.0,497,5,2,4,8,Fey Feathers,Support,3.5262498156803823,0.0,0.0,0.0031395453269283,0.0,3.523110270353454,https://cdn.mobalytics.gg/assets/lol/images/dd/champions/icons/rakan.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Rakan_0.jpg,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/passive/Rakan_P.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/RakanQ.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/RakanW.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/RakanE.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/RakanR.png
90,Rammus,1462.0,2026.48,561.0,871.44,59.5,37.655,73.1,115.38,21.25,38.28,109.1,53.35,335.0,125.0,33,5,4,10,5,Spiked Shell,Jungle,2.698928154078591,0.0846647879147062,2.534488034086198,0.0002573397808957,0.0,0.079517992296791,https://cdn.mobalytics.gg/assets/lol/images/dd/champions/icons/rammus.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Rammus_0.jpg,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/passive/Armordillo_ScavengeArmor.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/PowerBall.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/DefensiveBallCurl.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/PuncturingTaunt.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/Tremors2.png
91,Rek'Sai,1445.0,2015.0,0.0,100.0,51.0,34.0,63.75,115.0,21.25,34.667,99.75,53.35,335.0,175.0,421,3,8,5,2,Fury of the Xer'Sai,Jungle,2.959278810410836,0.1141816607834503,2.838586453170722,0.0062018887195879,0.0,0.0003088077370749,https://cdn.mobalytics.gg/assets/lol/images/dd/champions/icons/reksai.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/RekSai_0.jpg,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/passive/RekSai_Passive.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/RekSaiQ.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/RekSaiW.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/RekSaiE.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/RekSaiRWrapper.png
92,Renekton,1479.0,2054.0,0.0,100.0,63.75,46.75,68.0,132.75,21.25,47.415,103.0,53.35,345.0,125.0,58,3,8,5,2,Reign of Anger,TOP,5.880008121643485,4.972833926029739,0.0,0.9071741956137463,0.0,0.0,https://cdn.mobalytics.gg/assets/lol/images/dd/champions/icons/renekton.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Renekton_0.jpg,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/passive/Renekton_Passive.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/RenektonCleave.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/RenektonPreExecute.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/RenektonSliceAndDice.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/RenektonReignOfTheTyrant.png
93,Rengar,1530.0,2115.0,0.0,4.0,51.0,51.0,51.0,119.0,21.25,51.667,85.0,53.35,345.0,125.0,107,8,7,4,2,Unseen Predator,Jungle,3.7382977951384913,1.3564637190796602,2.3621990507764843,0.0,0.0192232816329135,0.0004117436494332,https://cdn.mobalytics.gg/assets/lol/images/dd/champions/icons/rengar.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Rengar_0.jpg,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/passive/Rengar_P.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/RengarQ.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/RengarW.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/RengarE.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/RengarR.png
94,Riven,1462.0,2020.48,0.0,0.0,51.0,59.5,54.400000000000006,115.0,21.25,60.125,87.4,53.35,340.0,125.0,92,8,8,5,1,Runic Blade,TOP,7.369413571533895,6.804166742796351,0.0935430103556101,0.4714464786010392,0.0002573397808957,0.0,https://cdn.mobalytics.gg/assets/lol/images/dd/champions/icons/riven.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Riven_0.jpg,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/passive/RivenRunicBlades.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/RivenTriCleave.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/RivenMartyr.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/RivenFeint.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/RivenFengShuiEngine.png
95,Rumble,1445.0,2034.0,0.0,100.0,54.400000000000006,31.450000000000003,59.5,115.436,21.25,32.094,90.38,53.35,345.0,125.0,68,10,3,6,8,Junkyard Titan,Jungle,8.98084954552508,1.1038075221961996,6.3448924358316825,1.4229603184631257,0.0013124328825683,0.1078768361515041,https://cdn.mobalytics.gg/assets/lol/images/dd/champions/icons/rumble.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Rumble_0.jpg,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/passive/Rumble_JunkyardTitan1.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/RumbleFlameThrower.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/RumbleShield.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/RumbleGrenade.png,https://ddragon.leagueoflegends.com/cdn/12.11.1/img/spell/RumbleCarpetBomb.png
